catalog_id,category,brand,model_name,product_name,color,storage,network,jancode
JWV2AOF963000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 グリーン 128GB docomo SH-53E,グリーン,128GB,docomo,
C439X441DN000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 グリーン 256GB,グリーン,256GB,,
93ZIEI7S3Q000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 グレージュ 128GB,グレージュ,128GB,,
388LK4SHNZ000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 グレージュ 256GB SH-M29,グレージュ,256GB,,4550556149945
HE0M1CPTP3000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 コーラル 128GB SH-M29,コーラル,128GB,,4550556144292
8OYQEOLKFU000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 コーラル 128GB SoftBank SHSJW2,コーラル,128GB,SoftBank,4549046147349
LD07LDXATH000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 コーラル 128GB au SHG14,コーラル,128GB,au,4941787130695
WIDLGKZ749000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 コーラル 128GB docomo SH-53E,コーラル,128GB,docomo,4942857239706
2J4XRB56PY000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 コーラル 256GB SH-M29,コーラル,256GB,,4550556144353
4SGZVK2SWM000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブラック 128GB SHSJW3／SH-M29,ブラック,128GB,,4549046147356
LC1EQYEZIJ000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブラック 128GB SIMフリー SH-M29,ブラック,128GB,SIMフリー,4550556144322
H53TZYSMFE000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブラック 128GB au SHG14,ブラック,128GB,au,4941787130657
SEQ314JFA0000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブラック 128GB docomo SH-53E,ブラック,128GB,docomo,4942857239737
K6DZ8GRKRS000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブラック 256GB SH-M29,ブラック,256GB,,4550556144384
F8RQ0J84O4000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブルー 128GB SH-M29／SH-53E,ブルー,128GB,,4550556164726
LE7TFA7R62000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブルー 128GB SIMフリー SH-M29,ブルー,128GB,SIMフリー,4550556144285
SO81EGFNWI000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブルー 128GB SoftBank SHSJW1,ブルー,128GB,SoftBank,4549046147332
RH4MXY9E83000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブルー 128GB au SHG14,ブルー,128GB,au,4941787130688
3XU4OCUP9R000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブルー 128GB docomo SH-53E,ブルー,128GB,docomo,
TGLNHE0QSG000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ブルー 256GB SH-M29,ブルー,256GB,,4550556144346
LNX4W8ATY4000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ホワイト 128GB SH-M29／SHG14,ホワイト,128GB,,4550556144315
475DAHBT4P000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ホワイト 128GB au SHG14,ホワイト,128GB,au,
ZZOZCV0X1Q000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ホワイト 128GB docomo SH-53E,ホワイト,128GB,docomo,4942857239720
PQFNV4NI4F000,スマートフォン本体,SHARP,AQUOS sense9,AQUOS sense9 ホワイト 256GB SH-M29,ホワイト,256GB,,4550556144377
HN935HB4S4000,スマートフォン本体,SHARP,AQUOS wish,AQUOS wish アイボリー 64GB,アイボリー,64GB,,4549046132420
IT4WT6BXYC000,スマートフォン本体,SHARP,AQUOS wish,AQUOS wish オリーブグリーン 64GB,オリーブグリーン,64GB,,4974019206707
C5VR1410D5000,スマートフォン本体,SHARP,AQUOS wish,AQUOS wish チャコール 64GB,チャコール,64GB,,4549046132437
AB4KZK2EEI000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 アイボリー 64GB A204SH,アイボリー,64GB,,4549046135643
SHWYHWA8ZM000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 アイボリー 64GB au SHG08,アイボリー,64GB,au,4941787100841
1B7IJ4FL3R000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 オリーブグリーン 64GB SHG08,オリーブグリーン,64GB,,4941787100834
DRCIBJ9D45000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 オリーブグリーン 64GB ワイモバイル A204SH,オリーブグリーン,64GB,ワイモバイル,4549046135636
76OXSBZAIO000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 コーラル 64GB SH-51C,コーラル,64GB,,4942857224849
4UDTF89QD0000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 チャコール 64GB SHG08,チャコール,64GB,,4941787100858
RN0B947R73000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 チャコール 64GB docomo SH-51C,チャコール,64GB,docomo,4942857224825
4WFIH9U1MY000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 チャコール 64GB ワイモバイル A204SH,チャコール,64GB,ワイモバイル,4549046135650
IG3JNME9FO000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 ブルー 64GB SH-51C,ブルー,64GB,,4942857224832
Y226CY8U9E000,スマートフォン本体,SHARP,AQUOS wish2,AQUOS wish2 ホワイト 64GB SH-51C,ホワイト,64GB,,4942857224818
164XYO6V0Q000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 グリーン 64GB A302SH／SH-M25,グリーン,64GB,,4549046141309
Y0LLJPREHF000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 グリーン 64GB SIMフリー SH-M25,グリーン,64GB,SIMフリー,4550556103572
BHRCK4ZFND000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 グリーン 64GB docomo SH-53D,グリーン,64GB,docomo,4942857233421
VFW23ULDMA000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 グリーン 64GB ワイモバイル A302SH,グリーン,64GB,ワイモバイル,4549046139023
Z6OZG3BUN5000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ピンク 64GB A302SH,ピンク,64GB,,4549046139054
1CBD7EKBDR000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ブラック 64GB SH-M25,ブラック,64GB,,4550556103596
PQQ4JQYA7L000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ブラック 64GB SoftBank A302SH,ブラック,64GB,SoftBank,4549046141323
FHFN5FY0HR000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ブラック 64GB docomo SH-53D,ブラック,64GB,docomo,4942857233445
C2PE2T00G4000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ブラック 64GB ワイモバイル A302SH,ブラック,64GB,ワイモバイル,4549046139047
F3XWN4ZO14000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ブラック 64GB 楽天モバイル SH-M25,ブラック,64GB,楽天モバイル,4550556103626
41J1H2L6P3000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ホワイト 64GB SH-M25,ホワイト,64GB,,4550556103589
X3R1RGN842000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ホワイト 64GB SoftBank A302SH,ホワイト,64GB,SoftBank,4549046141316
GOPJ14ZF4P000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ホワイト 64GB docomo SH-53D,ホワイト,64GB,docomo,4942857233438
MRVU9SDL2T000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ホワイト 64GB ワイモバイル A302SH,ホワイト,64GB,ワイモバイル,4549046139030
YDU4C3Q15G000,スマートフォン本体,SHARP,AQUOS wish3,AQUOS wish3 ホワイト 64GB 楽天モバイル SH-M25,ホワイト,64GB,楽天モバイル,4550556103619
0N0W43QIAN000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ピンク 64GB A402SH,ピンク,64GB,,4549046143488
LX6TLOX4PP000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ブラック 64GB A402SH／SH-M27,ブラック,64GB,,4549046143471
OJZ8FR1PWG000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ブラック 64GB SIMフリー SH-M27,ブラック,64GB,SIMフリー,4550556131131
TBPCEHPC2G000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ブラック 64GB docomo SH-52E,ブラック,64GB,docomo,4942857236873
ITPRS1PL23000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ブルー 64GB A402SH／SH-M27,ブルー,64GB,,4549046143457
YSPBBEZCPE000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ブルー 64GB SIMフリー SH-M27,ブルー,64GB,SIMフリー,4550556131292
O4FHL4K5FI000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ブルー 64GB docomo SH-52E,ブルー,64GB,docomo,4942857236859
45WIAXXICG000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ホワイト 64GB A402SH／SH-M27,ホワイト,64GB,,4549046143464
R44KKW8508000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ホワイト 64GB SIMフリー SH-M27,ホワイト,64GB,SIMフリー,4550556131148
E94CP02HZ3000,スマートフォン本体,SHARP,AQUOS wish4,AQUOS wish4 ホワイト 64GB docomo SH-52E,ホワイト,64GB,docomo,4942857236866
W61RPFRKBB000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 スミ 128GB,スミ,128GB,,4550556170567
9W5QM8LBMA000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 スミ 64GB,スミ,64GB,,4942857244236
L9DNSWA5LO000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ナデシコ 128GB,ナデシコ,128GB,,4550556170574
S5W47H6Z91000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ナデシコ 64GB,ナデシコ,64GB,,4942857244212
IV0OYDLBIW000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ミソラ 128GB,ミソラ,128GB,,4550556170550
4LIJYUGOB5000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ミソラ 64GB,ミソラ,64GB,,4942857244205
P5DIQAUDGQ000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ユキ 128GB,ユキ,128GB,,4550556170598
6R8X4DDQJ8000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ユキ 64GB,ユキ,64GB,,4942857244229
EUNEVA0P6D000,スマートフォン本体,SHARP,AQUOS wish5,AQUOS wish5 ワカバ 64GB,ワカバ,64GB,,4942857244243
2STJZGYOK2000,スマートフォン本体,SHARP,AQUOS zero,AQUOS zero アドバンスドブラック 128GB,アドバンスドブラック,128GB,,4974019123981
JSQ3TAUCVR000,スマートフォン本体,SHARP,AQUOS zero2,AQUOS zero2 アストロブラック 256GB,アストロブラック,256GB,,
WXL3LZ700G000,スマートフォン本体,SHARP,AQUOS zero2,AQUOS zero2 ミスティホワイト 256GB,ミスティホワイト,256GB,,4941787072414
04QYB4O2YJ000,スマートフォン本体,SHARP,AQUOS zero5G basic DX,AQUOS zero5G basic DX ブラック 128GB SHG02,ブラック,128GB,,
DDNRASUVXZ000,スマートフォン本体,SHARP,AQUOS zero5G basic DX,AQUOS zero5G basic DX ホワイト 128GB SHG02,ホワイト,128GB,,
A0P6IA4UNC000,スマートフォン本体,SHARP,AQUOS zero5G basic,AQUOS zero5G basic ブラック 64GB A002SH,ブラック,64GB,,4549046094865
2KE0BWADNF000,スマートフォン本体,SHARP,AQUOS zero5G basic,AQUOS zero5G basic ブルー 64GB A002SH,ブルー,64GB,,
GK0TT8GP7B000,スマートフォン本体,SHARP,AQUOS zero6,AQUOS zero6 パープル 128GB,パープル,128GB,,
26SP4118WB000,スマートフォン本体,SHARP,AQUOS zero6,AQUOS zero6 ブラック 128GB,ブラック,128GB,,
2JZAI3MIS5000,スマートフォン本体,SHARP,AQUOS zero6,AQUOS zero6 ホワイト 128GB,ホワイト,128GB,,
55L0S90HT1000,スマートフォン本体,SHARP,AQUOS ロボホンスマホセット専用モデル,AQUOS ロボホンスマホセット専用モデル ホワイト 16GB,ホワイト,16GB,,
DUQEKTR51L000,スマートフォン本体,SHARP,Android One S1,Android One S1 ターコイズ 16GB,ターコイズ,16GB,,
4Q4G1QS727000,スマートフォン本体,SHARP,Android One S1,Android One S1 ピンク 16GB,ピンク,16GB,,
4A4GDS9DWL000,スマートフォン本体,SHARP,Android One S1,Android One S1 ブラック 16GB,ブラック,16GB,,
7F26VOYUFG000,スマートフォン本体,SHARP,Android One S1,Android One S1 ホワイト 16GB,ホワイト,16GB,,
EPTDW8ZHE5000,スマートフォン本体,SHARP,Android One S3,Android One S3 ターコイズ 32GB S3-SH,ターコイズ,32GB,,
UU444GZNPJ000,スマートフォン本体,SHARP,Android One S3,Android One S3 ネイビーブラック 32GB S3-SH,ネイビーブラック,32GB,,
AAAY0L4F9Q000,スマートフォン本体,SHARP,Android One S3,Android One S3 ピンク 32GB S3-SH,ピンク,32GB,,
1QWFW7WVXK000,スマートフォン本体,SHARP,Android One S3,Android One S3 ホワイト 32GB S3-SH,ホワイト,32GB,,
5QXSVDG2JH000,スマートフォン本体,SHARP,Android One S5,Android One S5 クールシルバー 32GB S5-SH,クールシルバー,32GB,,
ZLV2N4TFG3000,スマートフォン本体,SHARP,Android One S5,Android One S5 ダークブルー 32GB S5-SH,ダークブルー,32GB,,
579F6DIOVF000,スマートフォン本体,SHARP,Android One S5,Android One S5 ローズピンク 32GB S5-SH,ローズピンク,32GB,,
58JM4SNYLC000,スマートフォン本体,SHARP,Android One S7,Android One S7 シルバー 32GB S7-SH,シルバー,32GB,,
M4JB40HI4N000,スマートフォン本体,SHARP,Android One S7,Android One S7 ブラック 32GB S7-SH,ブラック,32GB,,4549046090218
GSS29T3ERM000,スマートフォン本体,SHARP,Android One S7,Android One S7 ライトカッパー 32GB S7-SH,ライトカッパー,32GB,,
VA4KY4CMCD000,スマートフォン本体,SHARP,Android One X1,Android One X1 ダークパープル 32GB,ダークパープル,32GB,,
UAPIVJP9BL000,スマートフォン本体,SHARP,Android One X1,Android One X1 ホワイト 32GB,ホワイト,32GB,,
918W3OW1HF000,スマートフォン本体,SHARP,Android One X1,Android One X1 ミントグリーン 32GB,ミントグリーン,32GB,,
U99H7DLQ1I000,スマートフォン本体,SHARP,Android One X4,Android One X4 オーシャンブルー 32GB X4-SH,オーシャンブルー,32GB,,
AXU7R1J4O3000,スマートフォン本体,SHARP,Android One X4,Android One X4 パールホワイト 32GB X4-SH,パールホワイト,32GB,,
J3K3S841MW000,スマートフォン本体,SHARP,Android One X4,Android One X4 ボルドーピンク 32GB X4-SH,ボルドーピンク,32GB,,
WTZ2G4JKRK000,スマートフォン本体,SHARP,Android One,Android One スモーキーブルー 16GB,スモーキーブルー,16GB,,
4A72N2SCSQ000,スマートフォン本体,SHARP,Android One,Android One ブラック 16GB,ブラック,16GB,,
44RAGA4VN2000,スマートフォン本体,SHARP,Android One,Android One ホワイト 16GB,ホワイト,16GB,,
G8286CX6IH000,スマートフォン本体,SHARP,Disney Mobile DM-01H,Disney Mobile DM-01H スパークルピンク 16GB,スパークルピンク,16GB,,
QOXAR4E7ZE000,スマートフォン本体,SHARP,Disney Mobile DM-01H,Disney Mobile DM-01H スパークルブルー 16GB,スパークルブルー,16GB,,
XIGDA1WBD9000,スマートフォン本体,SHARP,Disney Mobile DM-01J,Disney Mobile DM-01J ピンク 16GB,ピンク,16GB,,
J4WQ4IO4RZ000,スマートフォン本体,SHARP,Disney Mobile DM-01J,Disney Mobile DM-01J ブルー 16GB,ブルー,16GB,,
X3YBX4YGKK000,スマートフォン本体,SHARP,Disney Mobile DM-01J,Disney Mobile DM-01J ホワイト 16GB,ホワイト,16GB,,
4384DW0QCG000,スマートフォン本体,SHARP,Disney Mobile DM009SH,Disney Mobile DM009SH スターホワイト 1GB,スターホワイト,1GB,,
8A9I24ADPA000,スマートフォン本体,SHARP,Disney Mobile DM010SH,Disney Mobile DM010SH クラシックピンク 1GB,クラシックピンク,1GB,,
NHOTAMD1PX000,スマートフォン本体,SHARP,Disney Mobile DM010SH,Disney Mobile DM010SH クラシックホワイト 1GB,クラシックホワイト,1GB,,
MABEHFPT4R000,スマートフォン本体,SHARP,Disney Mobile DM011SH,Disney Mobile DM011SH シルキーピンク 1GB,シルキーピンク,1GB,,
NW114HKD5P000,スマートフォン本体,SHARP,Disney Mobile DM011SH,Disney Mobile DM011SH シルキーホワイト 1GB,シルキーホワイト,1GB,,
KC6O0H34M4000,スマートフォン本体,SHARP,Disney Mobile DM012SH,Disney Mobile DM012SH スタイルピンク 4GB,スタイルピンク,4GB,,
AY8J00FNUQ000,スマートフォン本体,SHARP,Disney Mobile DM012SH,Disney Mobile DM012SH スタイルホワイト 4GB,スタイルホワイト,4GB,,
7TPHVEEPS3000,スマートフォン本体,SHARP,Disney Mobile DM013SH,Disney Mobile DM013SH ミニーピンク 4GB,ミニーピンク,4GB,,
U24PGYTPWG000,スマートフォン本体,SHARP,Disney Mobile DM013SH,Disney Mobile DM013SH ミニーホワイト 4GB,ミニーホワイト,4GB,,
866P44TW54000,スマートフォン本体,SHARP,Disney Mobile DM013SH,Disney Mobile DM013SH ミニーローズ 4GB,ミニーローズ,4GB,,
XPH86BFUKH000,スマートフォン本体,SHARP,Disney Mobile DM014SH,Disney Mobile DM014SH ラブピンク 8GB,ラブピンク,8GB,,
J9FF0EQPSB000,スマートフォン本体,SHARP,Disney Mobile DM014SH,Disney Mobile DM014SH ラブホワイト 8GB,ラブホワイト,8GB,,
DUVTH7NQVT000,スマートフォン本体,SHARP,Disney Mobile DM015K,Disney Mobile DM015K クラシックホワイト 16GB,クラシックホワイト,16GB,,
6ZC3ABB0JE000,スマートフォン本体,SHARP,Disney Mobile DM015K,Disney Mobile DM015K スウィートピンク 16GB,スウィートピンク,16GB,,
3G2L4F2UVB000,スマートフォン本体,SHARP,Disney Mobile DM015K,Disney Mobile DM015K ハニーイエロー 16GB,ハニーイエロー,16GB,,
XJBO6521XL000,スマートフォン本体,SHARP,Disney Mobile DM016SH,Disney Mobile DM016SH ホワイト 32GB,ホワイト,32GB,,
3VFFW2JB0G000,スマートフォン本体,SHARP,Disney Mobile SH-02G,Disney Mobile SH-02G アイスブルー 32GB,アイスブルー,32GB,,
4GB3KCCBK7000,スマートフォン本体,SHARP,Disney Mobile SH-02G,Disney Mobile SH-02G スパークリングホワイト 32GB,スパークリングホワイト,32GB,,
7HW351MWBJ000,スマートフォン本体,SHARP,Disney Mobile SH-02G,Disney Mobile SH-02G ライトピンク 32GB,ライトピンク,32GB,,
SA187B0ZCV000,スマートフォン本体,SHARP,Disney Mobile SH-05F,Disney Mobile SH-05F シルキーピンク 32GB,シルキーピンク,32GB,,
GHRTUWRYYZ000,スマートフォン本体,SHARP,Disney Mobile SH-05F,Disney Mobile SH-05F シルキーブラック 32GB,シルキーブラック,32GB,,
M89NLVI9BL000,スマートフォン本体,SHARP,Disney Mobile SH-05F,Disney Mobile SH-05F シルキーホワイト 32GB,シルキーホワイト,32GB,,
KPBNZKM6AF000,スマートフォン本体,SHARP,STAR WARS mobile,STAR WARS mobile Dark Side Edition 32GB SW001SH,ダークサイドエディション,32GB,,4549046014771
UYDZ7M4J3O000,スマートフォン本体,SHARP,STAR WARS mobile,STAR WARS mobile Light Side Edition 32GB SW001SH,ライトサイドエディション,32GB,,
D2P7F1BF4N000,スマートフォン本体,SONY,Xperia 1 II (RAM 12GBモデル),Xperia 1 II (RAM 12GBモデル) パープル 256GB,パープル,256GB,,4589771643518
FZEJ092I8G000,スマートフォン本体,SONY,Xperia 1 II (RAM 12GBモデル),Xperia 1 II (RAM 12GBモデル) フロストブラック 256GB XQ-AT42,フロストブラック,256GB,,4589771643495
H8TEFOMAPZ000,スマートフォン本体,SONY,Xperia 1 II (RAM 12GBモデル),Xperia 1 II (RAM 12GBモデル) ホワイト 256GB,ホワイト,256GB,,4589771643501
RL4084RRYB000,スマートフォン本体,SONY,Xperia 1 II,Xperia 1 II パープル 128GB docomo SO-51A,パープル,128GB,docomo,
AWJ04I7V1K000,スマートフォン本体,SONY,Xperia 1 II,Xperia 1 II ブラック 128GB,ブラック,128GB,,
